[0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 48, 2.0, 21.0, 13.5, 0.8229130434782609, 0.13333333333333333, 0.35701157879434975, 0.4, 0.2581988897471611, 0.7048550724637681, 0.08247860988423225, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10, -10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.34175334547159614, 0]
[22, -3.0, 4.0, -0.5, 0.533939014202172, 0.0, 0.48799844181504093, 0.0, 0.0, 0.533939014202172, 0.0, 32, 0.0, 27.0, 13.0, 0.7058772611644997, 0.5555555555555556, 0.4879500364742666, 1.0, 0.7453559924999299, 0.673196956849444, 0.4879500364742666, 11, 0.0, 1.0, 0.0, 0.5075757575757576, 0.0, 0.0, 0.0, 0.0, 0.5075757575757576, 0.0, 7, -3.0, 1.0, -2.0, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.4583333333333333, 0.0, 19, -19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04964539007092199, 0.1891891891891892, 0.10922842930614543, 1.0386962608724293, 1]
[0.0, 18.0, 18.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 65, -7.0, 15.0, 0.5, 0.623967522052927, 0.1111111111111111, 0.683592708002672, 0.25, 0.20412414523193148, 0.623967522052927, 0.060522753266880246, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4, -4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2087912087912088, 0.6129032258064516, 0.3839363292797286, 0.9867302291698891, 0]
[0.0, 22.0, 22.0, 22.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 47, 16.0, 39.0, 31.5, 0.813787037037037, 0.23076923076923078, 0.46225894381272353, 0.6, 0.40451991747794525, 0.689645061728395, 0.15289415743128767, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 12.0, 12.0, 12.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0.8939393939393939, 0.9833333333333333, 0.9447561074500141, 0.8573978074331897, 0]
[14, -2.0, 3.0, -0.5, 0.4369281045751634, 0.0, 0.2565656565656565, 0.0, 0.0, 0.4369281045751634, 0.0, 0.0, 110.0, 110.0, 110.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1]
[0.0, 8.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2, 44.0, 44.0, 44.0, 0.9826086956521739, 0.6666666666666666, 0.8666666666666665, 0.8, 0.7999999999999998, 0.9710144927536232, 0.4999999999999999, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.26666666666666666, 0.7111111111111111, 0.461160214578258, 0.41385761927400827, 0]
[0.0, 16.0, 16.0, 16.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 92.0, 92.0, 92.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4, -1.0, 1.0, -0.5, 0.5111111111111111, 0.5599999999999999, 0.0, 0.0, 0.0, 0.5111111111111111, 0.0, 7, -7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9833333333333333, 1.0, 0.9916316520429012, 0.9945022320518132, 1]
[0.0, 12.0, 12.0, 12.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 58, 27.0, 28.0, 34.0, 0.8315546218487395, 0.3888888888888889, 0.6200667389936231, 0.6363636363636364, 0.5640760748177662, 0.7192577030812325, 0.2467175818975845, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 7.0, 7.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 16, -16.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.21505376344086022, 0.36363636363636365, 0.3541071158982555, 0.6346918053341547, 0]
[0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 80, 20.0, 33.0, 31.5, 0.8362073831792282, 0.44, 0.5338695471056303, 0.6470588235294118, 0.6120563724821229, 0.7270123052987135, 0.28354659422455686, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0.1951219512195122, 0.34782608695652173, 0.32714432804381227, 0.6059203412583594, 0]
[0.0, 15.0, 15.0, 15.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 39, 49.0, 52.0, 53.5, 0.860409816100353, 0.5714285714285714, 0.6633910533910533, 0.7272727272727273, 0.7272727272727273, 0.7673496935005885, 0.3999999999999999, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15, -15.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.975, 0.9873417721518988, 0.9873417721518988, 0.9856122197585611, 0]
[14, -2.0, 2.0, 0.0, 0.5277777777777778, 0.0, 0.30555555555555547, 0.0, 0.0, 0.5277777777777778, 0.0, 42, -11.0, 16.0, 1.0, 0.6259340258793512, 0.16666666666666666, 0.6852987178927477, 0.4, 0.29814239699997197, 0.6259340258793512, 0.09759000729485333, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 8.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9, -9.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10526315789473684, 0.3050847457627119, 0.20552981112104496, 0.47533103781727737, 1]
[0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 16, 12.0, 28.0, 19.5, 0.9272727272727272, 0.8, 0.7071067811865475, 1.0, 0.8944271909999159, 0.8787878787878788, 0.7071067811865475, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4, -2.0, 2.0, -0.5, 0.7777777777777777, 0.8222222222222222, 0.0, 0.0, 0.0, 0.7777777777777777, 0.0, 8, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10714285714285714, 0.3157894736842105, 0.20991342856239584, 0.4218908377492408, 1]
[0.0, 18.0, 18.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 16, 46.0, 46.0, 53.0, 0.908974358974359, 0.7692307692307693, 0.9267572712589961, 1.0, 0.8770580193070293, 0.8482905982905983, 0.674199862463242, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 4.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19, -19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7142857142857143, 0.9459459459459459, 0.8393019909945447, 0.9692084582773407, 0]
[0.0, 12.0, 12.0, 12.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 104, -9.0, 31.0, 21.0, 0.8176809098410648, 0.48, 0.8441669256455795, 0.9230769230769231, 0.6793662204867575, 0.696134849735108, 0.3872983346207417, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1, 8.0, 8.0, 8.0, 0.6023502210107626, 0.98, 0.0, 0.0, 0.0, 0.9666666666666667, 0.0, 10, -10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5666666666666667, 0.7880794701986755, 0.7258526832058223, 0.7804096816935501, 0]
[0.0, 17.0, 17.0, 17.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 116.0, 116.0, 116.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1]
[0.0, 12.0, 12.0, 12.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 69.0, 69.0, 69.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4, 4.0, 8.0, 5.5, 0.8888888888888888, 0.9333333333333333, 0.0, 0.0, 0.0, 0.8888888888888888, 0.0, 19, -19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1]
[1, 6.0, 7.0, 6.0, 0.975, 0.0, 0.9583333333333334, 0.0, 0.0, 0.9583333333333334, 0.0, 44, 22.0, 26.0, 24.0, 0.8515947361067682, 0.35714285714285715, 0.47455411092802274, 0.5555555555555556, 0.5270462766947299, 0.7526578935112802, 0.2182178902359924, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15, -15.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0.08045977011494253, 0.19444444444444445, 0.15319083833634298, 0.4851105042312622, 1]
[0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 61.0, 61.0, 61.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10, -10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1]
[0.0, 14.0, 14.0, 14.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3, 114.0, 114.0, 114.0, 0.995, 1.0, 1.0, 1.0, 1.0, 0.9916666666666667, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 14, -14.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1]
[13, 2.0, 3.0, 2.0, 0.6361111111111111, 0.0, 0.6458333333333331, 0.0, 0.0, 0.6361111111111111, 0.0, 28, 82.0, 82.0, 89.5, 0.8855866791160909, 0.5625, 0.7240677424592357, 0.75, 0.7205766921228922, 0.8093111318601515, 0.3927922024247863, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 8.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0.7371134020618557, 0.8881987577639752, 0.8495066160326414, 0.7294989369504751, 0]
[0.0, 22.0, 22.0, 22.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 51, 5.0, 25.0, 17.5, 0.8295639187574672, 0.5, 0.6947680301745555, 0.7, 0.6674238124719146, 0.7159398645957786, 0.3348554112644579, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 13, -6.0, 2.0, -2.5, 0.3816131834975018, 0.5386904761904762, 0.0, 0.0, 0.0, 0.5386904761904762, 0.0, 24, -24.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 1.270848159033831, 1]
[0.0, 12.0, 12.0, 12.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 42, -3.0, 23.0, 9.0, 0.8423443223443223, 0.4166666666666667, 0.3094922302950865, 0.8333333333333334, 0.6154574548966638, 0.7372405372405373, 0.3094922302950865, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 14, -14.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07432432432432433, 0.5238095238095238, 0.20433534461096273, 0.23486640453212704, 0]
[0.0, 16.0, 16.0, 16.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3, 36.0, 36.0, 36.0, 0.9747435897435898, 0.6, 0.8095238095238093, 0.75, 0.75, 0.957905982905983, 0.4285714285714285, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 14.0, 14.0, 14.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0.7297297297297297, 0.84375, 0.84375, 0.8576832151300237, 0]
[15, -10.0, 2.0, -4.5, 0.5037037037037037, 0.0, 0.0, 0.0, 0.0, 0.5037037037037037, 0.0, 0.0, 28.0, 28.0, 28.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 17, -6.0, 3.0, -2.0, 0.393037518037518, 0.0, 0.0, 0.0, 0.0, 0.393037518037518, 0.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1]
[0.0, 17.0, 17.0, 17.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1, 68.0, 68.0, 68.0, 0.9971428571428571, 1.0, 1.0, 1.0, 1.0, 0.9952380952380953, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 9.0, 9.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1]
[0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 120.0, 120.0, 120.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 7.0, 7.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1]
[0.0, 17.0, 17.0, 17.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 30, 83.0, 85.0, 83.5, 0.8758226768968457, 0.52, 0.652926952926953, 0.6842105263157895, 0.6842105263157894, 0.7930377948280761, 0.3513513513513514, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8888888888888888, 0.9448818897637795, 0.9411837077072378, 0.8882870752355058, 0]
[0.0, 19.0, 19.0, 19.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 77.0, 77.0, 77.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 16.0, 16.0, 16.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1]
[0.0, 18.0, 18.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 120.0, 120.0, 120.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 12, -12.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9824561403508771, 0.9911504424778761, 0.991150442477876, 0.9770114942528738, 0]
