[0.0, 18.0, 18.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 45.0, 45.0, 45.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 7.0, 7.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19, -19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0]
[27, -10.0, 5.0, -2.5, 0.5771472830296359, 0.0, 0.270398218359182, 0.0, 0.0, 0.5771472830296359, 0.0, 4, 33.0, 33.0, 33.0, 0.9450840933813069, 0.8, 0.7777777777777778, 0.8888888888888888, 0.8888888888888888, 0.9084734889688449, 0.6666666666666667, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 7.0, 7.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15, -15.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9393939393939394, 0.96875, 0.9687499999999998, 0.9197278911564626]
[8, 2.0, 2.0, 2.0, 0.5045454545454545, 0.0, 0.0, 0.0, 0.0, 0.5045454545454545, 0.0, 20, 28.0, 40.0, 36.5, 0.8848663101604278, 0.6, 0.8412698412698413, 0.75, 0.7499999999999999, 0.8081105169340463, 0.42857142857142855, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 7.0, 7.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 24, -24.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.15833333333333333, 0.4418604651162791, 0.2957220830232279, 0.42942636459172356]
[0.0, 17.0, 17.0, 17.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 101.0, 101.0, 101.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 4.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0]
[0.0, 18.0, 18.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1, 56.0, 56.0, 56.0, 0.996551724137931, 1.0, 1.0, 1.0, 1.0, 0.9942528735632185, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 9.0, 9.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]
[0.0, 19.0, 19.0, 19.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 33, 1.0, 14.0, 4.0, 0.6772327660459178, 0.1, 0.6351073488299558, 0.2, 0.18257418583505536, 0.6772327660459178, 0.05292561240249631, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 8.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 14, -14.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011976047904191617, 0.4, 0.06984302957695782, 2.1945536933708505]
[12, 4.0, 4.0, 4.0, 0.46593915343915343, 0.0, 0.5851558829982036, 0.0, 0.0, 0.46593915343915343, 0.0, 31, -2.0, 20.0, 11.0, 0.8209195402298852, 0.4444444444444444, 0.7481497238248901, 0.6666666666666666, 0.6172133998483676, 0.7015325670498086, 0.2886751345948129, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5, -5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0963855421686747, 0.25, 0.1841149235796647, 0.3500198292853702]
[0.0, 22.0, 22.0, 22.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 55, -12.0, 15.0, 3.5, 0.7452477043311461, 0.1111111111111111, 0.33015873015873015, 0.3333333333333333, 0.2182178902359924, 0.57541284055191, 0.06666666666666667, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09722222222222222, 0.2, 0.17837651700316892, 0.7323252634570868]
[21, -3.0, 2.0, -1.0, 0.41737891737891736, 0.0, 0.4547432346555807, 0.0, 0.0, 0.41737891737891736, 0.0, 0.0, 59.0, 59.0, 59.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 9.0, 9.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]
[0.0, 18.0, 18.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1, 94.0, 94.0, 94.0, 0.9929824561403509, 0.8666666666666667, 0.8529411764705882, 0.9285714285714286, 0.9285714285714286, 0.9929824561403509, 0.7647058823529411, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19, -19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9354838709677419, 0.9666666666666667, 0.9666666666666666, 0.9584481175390265]
[0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 50.0, 50.0, 50.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 6.0, 6.0, 6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 16, -16.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0]
[0.0, 30.0, 30.0, 30.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 60, 31.0, 40.0, 41.0, 0.8493474230626622, 0.5294117647058824, 0.6408915168560355, 0.75, 0.6943650748294137, 0.7489123717711036, 0.3646984043128985, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 7.0, 7.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 18, -18.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.21978021978021978, 0.6896551724137931, 0.41013239159753095, 0.3639081627600627]
[19, -4.0, 3.0, -1.0, 0.5162037037037037, 0.0, 0.28917587241190296, 0.0, 0.0, 0.5162037037037037, 0.0, 2, 52.0, 52.0, 52.0, 0.9928571428571429, 1.0, 1.0, 1.0, 1.0, 0.9880952380952381, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 23, -23.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0]
[12, -5.0, 2.0, -1.5, 0.5755952380952382, 0.0, 0.4152849349825755, 0.0, 0.0, 0.5755952380952382, 0.0, 2, 95.0, 95.0, 95.0, 0.9959595959595959, 1.0, 1.0, 1.0, 1.0, 0.9932659932659932, 1.0, 10, -3.0, 1.0, -2.0, 0.5670995670995671, 0.0, 0.5670995670995671, 0.0, 0.0, 0.5670995670995671, 0.0, 0.0, 6.0, 6.0, 6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10, -10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0]
[0.0, 18.0, 18.0, 18.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 88.0, 88.0, 88.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 7.0, 7.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19, -19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0]
[0.0, 26.0, 26.0, 26.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 25, 42.0, 63.0, 52.0, 0.9348937132519222, 0.5384615384615384, 0.7588496335550236, 0.875, 0.7144345083117603, 0.891489522086537, 0.4061811972299616, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 8.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0.271523178807947, 0.5, 0.4316985480212278, 0.7113368111377213]
[0.0, 15.0, 15.0, 15.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 12, 90.0, 91.0, 90.0, 0.8950965070676481, 0.7647058823529411, 0.9291967291967291, 0.8666666666666667, 0.8666666666666666, 0.8251608451127468, 0.6190476190476191, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 4.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15, -15.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9385964912280702, 0.9907407407407407, 0.9685737130918636, 0.9604481493920279]
[0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7, 23.0, 30.0, 26.0, 0.7924924924924927, 0.8571428571428571, 0.7745966692414834, 1.0, 0.9258200997725514, 0.7924924924924927, 0.7745966692414834, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6, -6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, -10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.21052631578947367, 0.6666666666666666, 0.39605901719066977, 0.25015846130217934]
[0.0, 16.0, 16.0, 16.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 57, 42.0, 55.0, 59.0, 0.8627508090614887, 0.47368421052631576, 0.6060025542784163, 0.6428571428571429, 0.6428571428571429, 0.7712513484358144, 0.31034482758620696, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 8.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0.5035460992907801, 0.7634408602150538, 0.6749061626356686, 0.7456109917768012]
[0.0, 16.0, 16.0, 16.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 61, 38.0, 52.0, 50.5, 0.8501760595542565, 0.48, 0.7396027965173826, 0.7058823529411765, 0.6507913734559685, 0.7502934325904275, 0.31980107453341566, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7, -7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10309278350515463, 0.23809523809523808, 0.1913897505877382, 0.7675496166025313]
[5, 6.0, 10.0, 8.0, 0.9375, 0.25, 0.7122290594999331, 0.5, 0.40824829046386296, 0.8958333333333334, 0.14907119849998599, 41, 52.0, 55.0, 63.5, 0.8540748967344712, 0.47368421052631576, 0.7731839401699836, 0.6923076923076923, 0.6445033866354896, 0.756791494557452, 0.3133397807202561, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 8.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 11, -11.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28859060402684567, 0.6417910447761194, 0.46986819364901156, 0.843001061112479]
[0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 32, 45.0, 59.0, 51.5, 0.9117151645347134, 0.7857142857142857, 0.9047243115858957, 0.9166666666666666, 0.8807048459279794, 0.8528586075578556, 0.6515837655350015, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 8.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 999, 999, 999, 999, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0.8809523809523809, 0.9736842105263158, 0.9373849950855591, 0.8805582856209624]
[0.0, 22.0, 22.0, 22.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 101, 4.0, 75.0, 44.0, 0.835005214514331, 0.5, 0.8218108505665894, 0.7777777777777778, 0.6735753140545635, 0.7250086908572183, 0.3478327964999673, 0.0, 11.0, 11.0, 11.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8, -8.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2709030100334448, 0.5664335664335665, 0.4399900213728427, 0.8000737438283471]
